,Open,High,Low,Close,Headlines,Average Mean,Differential,Sentiment,Polarity
2016-11-20,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",731.2153977800011,14.880005000000097,0,-0.021875
2016-11-21,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",731.8223979000011,14.880005000000097,0,-0.021875
2016-11-22,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",732.4293980200011,14.880005000000097,0,-0.021875
2016-11-23,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",733.0363981400011,14.880005000000097,0,-0.021875
2016-11-24,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",733.6433982600012,14.880005000000097,0,-0.021875
2016-11-25,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",734.2503983800011,14.880005000000097,0,-0.021875
2016-11-26,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",734.8573985000012,14.880005000000097,0,-0.021875
2016-11-27,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",735.4643986200011,14.880005000000097,0,-0.021875
2016-11-28,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",736.0713987400012,14.880005000000097,0,-0.021875
2016-11-29,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",736.6783988600012,14.880005000000097,0,-0.021875
2016-11-30,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",737.2853989800012,14.880005000000097,0,-0.021875
2016-12-01,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",737.8923991000012,14.880005000000097,0,-0.021875
2016-12-02,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",738.4993992200012,14.880005000000097,0,-0.021875
2016-12-03,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",739.1063993400012,14.880005000000097,0,-0.021875
2016-12-04,782.0,789.48999,774.6099849999999,776.320007,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",739.7133994600013,14.880005000000097,0,-0.021875
2016-12-05,745.0,761.48999,742.0,759.3599849999999,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",740.1507993600012,19.489990000000034,1,0.24545454545454545
2016-12-06,745.0,761.48999,742.0,759.3599849999999,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",740.5881992600013,19.489990000000034,1,0.24545454545454545
2016-12-07,745.0,761.48999,742.0,759.3599849999999,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",741.0255991600013,19.489990000000034,1,0.24545454545454545
2016-12-08,745.0,761.48999,742.0,759.3599849999999,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",741.4629990600013,19.489990000000034,1,0.24545454545454545
2016-12-09,745.0,761.48999,742.0,759.3599849999999,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",741.9003989600013,19.489990000000034,1,0.24545454545454545
2016-12-10,745.0,761.48999,742.0,759.3599849999999,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",742.3377988600014,19.489990000000034,1,0.24545454545454545
2016-12-11,745.0,761.48999,742.0,759.3599849999999,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",742.7751987600013,19.489990000000034,1,0.24545454545454545
2016-12-12,745.0,761.48999,742.0,759.3599849999999,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",743.2125986600014,19.489990000000034,1,0.24545454545454545
2016-12-13,745.0,761.48999,742.0,759.3599849999999,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",743.6499985600014,19.489990000000034,1,0.24545454545454545
2016-12-14,778.25,780.8599849999999,762.8099980000001,768.820007,"Jeff Bezos announced on Twitter that his company had made its first automated shipment, a two-mile, 13-minute trip to a shopper in Cambridgeshire.",744.1819986800015,18.049986999999874,1,0.25
2016-12-15,778.25,780.8599849999999,762.8099980000001,768.820007,"Jeff Bezos announced on Twitter that his company had made its first automated shipment, a two-mile, 13-minute trip to a shopper in Cambridgeshire.",744.7139988000014,18.049986999999874,1,0.25
2016-12-16,765.0,765.130005,754.0,757.77002,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",745.1354990500014,11.130004999999983,1,0.23409090909090907
2016-12-17,765.0,765.130005,754.0,757.77002,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",745.5569993000013,11.130004999999983,1,0.23409090909090907
2016-12-18,765.0,765.130005,754.0,757.77002,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",745.9784995500013,11.130004999999983,1,0.23409090909090907
2016-12-19,765.0,765.130005,754.0,757.77002,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",746.3999998000013,11.130004999999983,1,0.23409090909090907
2016-12-20,765.0,765.130005,754.0,757.77002,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",746.8215000500012,11.130004999999983,1,0.23409090909090907
2016-12-21,765.0,765.130005,754.0,757.77002,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",747.2430003000012,11.130004999999983,1,0.23409090909090907
2016-12-22,765.0,765.130005,754.0,757.77002,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",747.6645005500011,11.130004999999983,1,0.23409090909090907
2016-12-23,765.0,765.130005,754.0,757.77002,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",748.0860008000011,11.130004999999983,1,0.23409090909090907
2016-12-24,765.0,765.130005,754.0,757.77002,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",748.507501050001,11.130004999999983,1,0.23409090909090907
